"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","rl_bareground","rl_canopy","rl_grasstuft","rl_leaflitter","rl_rock","rl_dung","rl_nearestherb","rl_nearest_grass_perennial_spp","rl_dist_grass_perennial","rl_nearest_grass_annual_spp","rl_dist_grass_annual","rl_nearest_forb_spp","rl_dist_forb","rl_nearest_woody_spp","rl_dist_woody_plant","rl_grass_condition","rl_planned_graze_manag","rl_wet_season_graze","rl_dry_season_graze","rl_land_resting","rl_invasive_species_control","rl_restor_bunds","rl_restor_exclosure","rl_plot_in_conservation_area","rl_grass_reseeding","rl_cow_present","rl_goat_present","rl_wildlife_present","rl_other_restor_activities","rl_other_restor_activities_name"
"uuid:871a3411-8f82-4456-baf6-81bb6b80c66b","Lumo","13","2","38.2186","-3.57071","grassland","2023","no","yes","uuid:871a3411-8f82-4456-baf6-81bb6b80c66b/rangel_form[26]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","12","Eragrostis aspera","43","Indigofera spicata","28","Solanum incanum","41","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:871a3411-8f82-4456-baf6-81bb6b80c66b","Lumo","13","2","38.2186","-3.57071","grassland","2023","no","yes","uuid:871a3411-8f82-4456-baf6-81bb6b80c66b/rangel_form[27]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","60","Tetrapogon spatheous","52","Indigofera spicata","17","Abutilon hirtum","22","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:871a3411-8f82-4456-baf6-81bb6b80c66b","Lumo","13","2","38.2186","-3.57071","grassland","2023","no","yes","uuid:871a3411-8f82-4456-baf6-81bb6b80c66b/rangel_form[28]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","19","N","200","N","200","Harmania alhiensis","47","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:871a3411-8f82-4456-baf6-81bb6b80c66b","Lumo","13","2","38.2186","-3.57071","grassland","2023","no","yes","uuid:871a3411-8f82-4456-baf6-81bb6b80c66b/rangel_form[29]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","4","N","200","Justicia exigua","50","Solanum incanum","37","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:871a3411-8f82-4456-baf6-81bb6b80c66b","Lumo","13","2","38.2186","-3.57071","grassland","2023","no","yes","uuid:871a3411-8f82-4456-baf6-81bb6b80c66b/rangel_form[30]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","5","N","200","Indigofera spicata","39","Solanum incanum","47","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[1]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","49","Aristida adscencionis","100","Tephrosia pumila","26","Abutilon hirtum","36","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[2]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","9","Aristida adscencionis","62","Pupalia lappacea","8","Abutilon hirtum","71","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[3]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","4","N","200","Indigofera spicata","35","Abutilon hirtum","8","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[4]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","7","N","200","Justicia exigua","13","Abutilon hirtum","49","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[5]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","12","N","200","N","200","Abutilon hirtum","27","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[6]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","6","N","200","N","200","Abutilon hirtum","41","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[7]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","15","N","200","Pupalia lappacea","21","Sida ovata","10","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[8]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","20","N","200","Senna mimosoides","25","Abutilon hirtum","45","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[9]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","8","N","200","Indigofera spicata","49","Maerua triphylla","77","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[10]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","16","Tetrapogon spatheous","5","Justicia exigua","18","Abutilon hirtum","20","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[11]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","15","N","200","Indigofera spicata","22","Abutilon hirtum","22","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[12]","no","yes","yes","yes","no","no","pg","Sporobolus fimbriatus","28","N","200","N","200","Combretum heroense","31","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[13]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","9","N","200","Justicia exigua","5","Salvadora persica","35","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[14]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","15","Tetrapogon spatheous","14","Indigofera spicata","37","Abutilon hirtum","4","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[15]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","3","Tetrapogon spatheous","19","Indigofera spicata","68","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[16]","no","no","no","yes","no","no","pg","Cenchrus ciliaris","11","Digitaria velutina","42","Senna mimosoides","31","Commiphora schimperi","56","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[17]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","9","Aristida adscencionis","78","Indigofera spicata","10","Acacia mellifera","40","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[18]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","26","N","200","Indigofera spicata","5","Abutilon hirtum","30","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[19]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","17","N","200","Indigofera spicata","30","Abutilon hirtum","6","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[20]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","20","N","200","Indigofera spicata","15","Solanum incanum","32","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[21]","yes","no","yes","no","no","no","pg","Themeda triandra","70","N","200","Indigofera spicata","7","Abutilon hirtum","38","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[22]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","12","N","200","Indigofera spicata","11","Abutilon hirtum","49","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[23]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","7","N","200","Tribulus terrestris","21","Abutilon hirtum","25","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[24]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","25","N","200","Elvovulus alsinoides","27","Abutilon hirtum","39","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[25]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","13","N","200","Indigofera spicata","29","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[26]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","26","N","200","Barleria ventricosa","15","Harmania alhiensis","20","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[27]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","13","Digitaria velutina","17","Indigofera spicata","33","Abutilon hirtum","28","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[28]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","10","N","200","N","200","Commiphora schimperi","29","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[29]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","12","Aristida adscencionis","40","N","200","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43","Lumo","13","3","38.2183","-3.56994","wooded_grassland","2023","no","yes","uuid:8def9ed0-9a7e-436c-9c45-6d44178d1b43/rangel_form[30]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","6","Digitaria velutina","15","N","200","Solanum incanum","18","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[1]","yes","no","yes","no","no","no","pg","Panicum chlorochloe","20","Aristida adscencionis","13","Tephrosia pumila","8","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[2]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","3","Aristida adscencionis","2","Corchorius olitorius","11","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[3]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","19","N","200","Tephrosia pumila","17","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[4]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","19","N","200","Tephrosia pumila","19","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[5]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","6","N","200","Leucas glabrata","13","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[6]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","18","Aristida adscencionis","52","Cleome monophylla","20","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[7]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","12","N","200","Tephrosia pumila","49","Sida ovata","53","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[8]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","7","N","200","Tephrosia pumila","22","Grewia tenax","25","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[9]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","0","N","200","Corchorius olitorius","22","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[10]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","3","Aristida adscencionis","38","Tephrosia pumila","13","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[11]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","10","Digitaria velutina","7","Tephrosia pumila","31","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[12]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","2","Eragrostis cilianensis","62","Tephrosia pumila","42","Sericocomopsis hilderbrandtii","100","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
"uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc","Lumo","13","6","38.2178","-3.56309","grassland","2023","no","no","uuid:566fe142-bcf7-486a-9e80-f6e7bd11f1cc/rangel_form[13]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","9","N","200","Tephrosia pumila","28","Commiphora schimperi","83","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","no","no",""
