"Country","Date","Time","YEAR","Site","Cluster","Plot","Latitude","Longitude","Altitude","Accuracy","Photo","SlopeDn","SlopeUp","MajLform","LformDes","PosTopoSeq","VegCovLT40","PlotFlood","PlotCultMgd","dom_landuse","Trees","Shrubs","Graminoids","Forbs","VegOther","Broadleaf","Needleleaf","Evergreen","Deciduous","WdCovRate1","WdCovRate2","WdCovRate3","WdCovRate4","HerbCovRate1","HerbCovRate2","HerbCovRate3","HerbCovRate4","HerbHeight","HerbAnnual","VegStrataDescr","SameLanduse90","LandOwnership","UseFoodBeverage","UseForage","UseTimberFuelwood","UseOther","LandUseHistory","RockCover1","RockCover2","RockCover3","RockCover4","Erosion1","Erosion2","Erosion3","Erosion4","SWCStructures","SWCDescr","AugDepth1","AugDepth2","AugDepth3","AugDepth4","ShSuPlDe1","ShSuPlDe2","ShSuPlDe3","ShSuPlDe4","TrSuPlDe1","TrSuPlDe2","TrSuPlDe3","TrSuPlDe4","TrHeight1_1","TrHeight2_1","TrHeight3_1","TrHeight4_1","TrDBH1_1","TrDBH2_1","TrDBH3_1","TrDBH4_1","VegStructure","VegStructureOtherDescr","ImpactTreeCutting","ImpactAgric","ImpactGrazing","ImpactFire","ImpactErosion","ImpactAlienVeg"
"Kenya","11/05/2023","13:58:00.000+03:00","2023","Kalamba","14","4","-1.88226","37.5711","1213.7","5","1683802773375.jpg","16","15","sloping","medium_gradient_hill","ridge_crest","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","3","2","2","2","5","5","5","5","003to03","no","Kyllinga arrecta,Cyperus obtusiflorus,Mariscus macropus,Cissus rotundifolia,Aristida kenyensis, Chascanum hilderbrandtii, Sida ovata, Becium angustifolia, Pelargonium quinqelobata,Ocimum americanum, Terminalia, brownii,Senna singueana, Gnidia latifolia, Euphorbia candelabrum, Lannea floccoca,Emilia discifolia, Pentad parvifolia, Ruellia patula, Bothriochloa insculpta, Ipomoea mombassana, Polygala sphenopters Sporobolus pyramidalis, Borreris strict a,Harmania alhiensis, Ipomoea kituensis Acalypha fruticosa, Commelina diffusa,","yes","private","no","yes","yes","no","Grazing land for over 40 years.","May-40","under5","May-40","May-40","none","none","none","none","0","none","17","30","33","50","0","0","2","0","4","0","0","1",,,,,,,,,"shrubland",,"1","0","2","0","1","1"
"Kenya","11/05/2023","09:40:00.000+03:00","2023","Kalamba","14","5","-1.88016","37.5616","1300.6","4","1683787268628.jpg","11","11","sloping","medium_gradient_hill","upland","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","no","yes","yes","2","1","4","4","5","5","3","2","003to03","yes","Zea mays,Vigna ungulata, Cajanus cajan, Lantana camara, Ormocarpum trachycarpum,Mangifera indica,Bothriochloa insculpta,Citrus sinensis, Aspilia mossambinscenis, Maytenus putterlickioides,Emilia discifolia, Becium angustifolia, Tridax procumbens, Sida ovata, Neotonia wightii,Heteropogon contortus, Acanthospermum hispidum, Digitaria velutina, Melinis repens, Senna singueana, Indigofera mimosifolia,Melhania ovata velutina, Polygala sphenoptera,Waltheria indica,Hyparrhenia filipendula,Elvolvulus alsinoides,Acacia nilotica, Acacia tortilis, Justicia flavs,Commiphora africana,Solanum incanum, Tephrosia pumila Digitaria abyssinica, Aristida adscensionis,Trichodesma zeylanicum,","yes","private","yes","yes","no","no","Plot cultivated for over 35 years, maize, beans,green grams,pigeon peas,mangoes and oranges.","May-40","May-40","May-40","May-40","none","none","none","none","3","veg struc","50","20","50","50","0","0","0","2","2","0","1","0",,,,,,,,,"shrubland",,"0","1","2","0","0","2"
"Kenya","11/05/2023","08:04:00.000+03:00","2023","Kalamba","14","6","-1.87214","37.5623","1304.9","5","1683781550710.jpg","3","3","level","plain","upland","no","no","yes","perennial_crop","yes","yes","yes","yes","yes","yes","no","yes","no","3","3","2","3","5","5","5","5","03to08","yes","Phaseolus vulgaris, Citrus reticulata, vetveria Spp,Emilia discifolia, Sida ovata,Digitaria velutina, Senna mimosoides,Melinis repens,Commelina benghalensis, Bidens pilosa, Ipomoea mombassana,","yes","private","yes","yes","no","no","Plot cultivated for over 60 years, maize, beans,cowpeas, pigeon peas and oranges.","under5","under5","under5","under5","none","none","none","none","5","veg struc","50","50","50","50","0","0","0","0","5","3","2","4",,,,,,,,,"bushland",,"0","3","0","0","0","3"
"Kenya","11/05/2023","15:05:00.000+03:00","2023","Kalamba","14","7","-1.87734","37.5707","1152.3","5","1683806739960.jpg","6","5","sloping","valley","bottomland","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","no","yes","yes","2","2","2","2","3","3","3","3","03to08","yes","Phaseolus vulgaris, zea mays,Citrus sinensis, Citrus reticulata, Cajanus cajan, Carica papaya, Acanthospermum hispidum, Digitaria velutina, Lactuca capensis Euphorbia crotonoides, Richardia brasiliensis, Ipomoea mombassana, Trichodesma zeylanicum, Grevillea robusta, Commelina latifolia, Excocaria venenifolia Commelina diffusa, Melinis repens, Salvia hispidum, Cleome monophylla,Panicum maximum, Acacia brevipisca,Abrus spp,Brachiaria deflexa, Acalypha fruticosa, Dactyloctianium aegyptiaca","no","private","yes","yes","no","no","Plot cultivated for 8 years, maize, beans,cowpeas, pigeon peas and oranges.
Before it was a bush land.","under5","under5","under5","under5","none","none","none","none","1","struc","50","50","50","50","3","0","1","1","0","2","0","0",,,,,,,,,"shrubland",,"0","3","0","0","2","3"
"Kenya","11/05/2023","12:21:00.000+03:00","2023","Kalamba","14","8","-1.87973","37.5679","1214.9","5","1683796911306.jpg","11","12","sloping","medium_gradient_hill","midslope","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","no","yes","yes","2","2","2","2","4","4","4","4","03to08","yes","Zea mays, Cajanus cajan Citrus sinensis, Citrus reticulata, Tithonia diversifolia,Leuceana leucocephala,Euphorbia crotonoides, Panicum maximum, Rottboelia exceltata,Becium angustifolia, Acanthospermum hispidum, Ocimum suave, Crotalaria axillare, Senna siamea,Solanum incanum, Justicia exigua,Emilia discifolia, Stripomoea hyocyamoides","yes","private","yes","yes","yes","no","Plot cultivated for over 35 years, maize, beans,cowpeas,pigeon peas,","May-40","May-40","May-40","May-40","none","none","none","none","3","struc veg","18","50","50","50","2","2","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","1"
"Kenya","11/05/2023","12:39:00.000+03:00","2023","Kalamba","14","9","-1.87963","37.5685","1202.5","5","1683797994696.jpg","12","11","sloping","medium_gradient_hill","midslope","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","no","yes","yes","2","2","2","2","4","4","4","4","03to08","yes","Zea mays, Cajanus cajan, Citrus sinensis, Carica papaya,Vigna ungulata, Lactuca capensis, Borreria strict a,Senna singueana, Melinis repens, Euphorbia crotonoides, Bidens pilosa, Manihot utilissima,Acanthospermum hispidum, Rottboelia exceltata, Schkuhiria pinata,Senna mimosoides, Dactyloctianium aegyptiaca, Dolichos lablab,Tridax procumbens, Trichodesma zeylanicum,","no","private","yes","yes","yes","no","Plot cultivated 20 years, maize, beans,cowpeas, pigeon peas.","under5","May-40","under5","under5","rill","rill","rill","rill","3","struc","20","50","26","50","0","0","1","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","2"
"Kenya","12/05/2023","11:30:00.000+03:00","2023","Kalamba","15","1","-1.85119","37.5652","1366.4","5","1683880258299.jpg","17","15","sloping","medium_gradient_hill","midslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","3","2","2","2","5","5","5","5","003to03","no","Combretum molle, Dodonaea viscosa angustifolia, Rapanea melanophloes,Pavetta craspes,Rhus natalensis, Antidesma venosum,Strychnos usambarensis, Osyris lanceolata,Antirhea borbonica,Rhus natalensis, Rhus ruspaolii,Euclea divinorum,Loudetia phragimites,Hyparrhenia filipes,Andropogon chrystostachys,Hypoestes verticillaris, Terminalia brownii, Waltheria indica, Euphorbia candelabrum, Tapiphyllum schumannii,Ruellia patula, Elvovulus alsinoides, Sporobolus pyramidalis, Helichrysum forskhalii,Chascanum hilderbrandtii, Gardenia volkensii, Croton dichogamus,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","May-40","May-40","May-40","May-40","sheet","none","none","none","0","none","50","50","50","50","6","5","7","4","3","0","0","0",,,,,,,,,"shrubland",,"1","0","2","0","1","0"
"Kenya","12/05/2023","10:35:00.000+03:00","2023","Kalamba","15","10","-1.85236","37.5693","1449.7","4","1683877020049.jpg","6","5","sloping","medium_gradient_hill","upland","no","no","yes","annual_crop","yes","yes","yes","yes","no","yes","no","yes","yes","1","1","1","1","5","5","5","5","03to30","yes","Zea mays,Vigna ungulata, Vigna radiata,Cajanus cajan, Eriochloa meyeriana, Trichodesma zeylanicum, Commelina benghalensis, Elvovulus alsinoides, Amaranthus graczans,Commelina arecta,Acanthospermum hispidum, Indigofera arrecta,Borreria strict a,Emilia discifolia, Melinis repens, Digitaria velutina, Acacia tortilis, Digitaria abyssinica, Tagetes minuta, Combretum molle, Stachys abyssinica, Waltheria indica,","no","private","yes","yes","no","no","Plot cultivated 2 years, maize, beans,cowpeas and before it was bush land.","under5","under5","under5","under5","none","none","none","none","5","struc","50","50","50","45","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","0","3"
"Kenya","12/05/2023","13:53:00.000+03:00","2023","Kalamba","15","2","-1.85353","37.5639","1358.3","4","1683888834757.jpg","6","5","sloping","medium_gradient_hill","midslope","no","no","no","perennial_crop","yes","yes","yes","yes","no","yes","no","yes","yes","5","3","4","4","2","5","5","5","003to03","no","Maytenus undulata,Croton dichogamus, Mystroxylon aethiopicum, Pentas parvifolia,Steganotaenia araliacea, Enteropogon macrostchyus, Panicum repens, Fuerstia africana,Combretum molle,Carissa spinarum, Euphorbia candelabrum, Aloe secundiflora, Ipomoea kituensis, Becium angustifolia, Sporobolus pyramidalis, Aristida kenyensis, Microchloa kunthii, Lonchocarpus eriocalyx, Aristida adoensis, Indigofera homblei,Mariscus assimilis,Pupalia lappacea, Rhus natalensis, Emilia discifolia, Sporobolus festivus,Crabbea velutina, Dodonaea viscosa, Stachys abyssinica Melhania velutina, Ruellia patula, Helichrysum forkhalii,Stylosanthes fruticosa, Senna mimosoides, Gnidia latifolia, Pavetta craspes, Agave sisalana, Psychotria kirkii, Dombeya rotundifolia, Maytenus senegalensis, Indigofera lupatana, Ochna inermis, Neotonia wightii, Leucas martinscensis, Digitaria velutina, Digitaria milanjiana,Cyphostemma bambuseti,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","4","3","5","6","11","1","4","6",,,,,,,,,"bushland",,"1","0","1","0","0","0"
"Kenya","12/05/2023","09:44:00.000+03:00","2023","Kalamba","15","4","-1.85811","37.5687","1432.6","5","1683873922521.jpg","28","28","steep","high_gradient_hill","ridge_crest","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","3","4","3","4","4","3","003to03","no","Osyris lanceolata,Fluggea pilosa,Maytenus heterophylla, Rhus natalensis, Combretum molle,Gnidia latifolia, Acacia hockii, Fuerstia africana,Panicum repens,Heteropogon contortus Tapiphyllumschumanium,Rotheca myriocoides,Clutia abyssinica, Indigofera swanziensis,combretum apiculatum,,Pentas parvifolia, Carissa spinarum, Euphorbia crotonoides, Emilia discifolia, Cyphostemma orondo,Scurtia myrtina, Hoslundia opposta,Sehima nervosum, Gardenia volkensii, Polygala sphenoptera,Lantana camara,Ocimum suave, Hypoestes verticillaris, Strychnos usambarensis, Dombera rotundifolia, Bothriochloa insculpta, Digitaria velutina, Senna mimosoides, Enteropogon macrostchyus, Stylosanthes fruticosa, Crossandra subucaulis,Crabbea velutina, Plecthranthus berbetus,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","May-40","May-40","May-40","May-40","rill","rill","rill","rill","0","none","50","50","20","32","7","12","5","4","11","8","4","5",,,,,,,,,"bushland",,"1","0","1","0","2","1"
"Kenya","12/05/2023","08:51:00.000+03:00","2023","Kalamba","15","5","-1.85582","37.5665","1416.1","4","1683870775984.jpg","16","16","sloping","medium_gradient_hill","ridge_crest","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","3","3","5","5","5","5","03to08","no","Combretum molle,Strychnos usambarensis, acacia tortilis, Tapiphyllum schumanii,Maytenus udulata,Acacia nilotica, Acacia hockii,Senna singueana, Cymbopogon caesius, Heteropogon contortus, Aristida adoensis,Panicum repens, Bothriochloa insculpta, Helichrysum glumaceum,Emilia discifolia, Hypoestes verticillaris, Senna mimosoides, Loudetia kagerensis,Stachys abyssinica, Indigofera homblei,Clutia abyssinica, Rhus ruspaolii,Eragrostis racemoss,Terminalia brownii,Scurtia myrtina,Ruellia patula,Waltheria indica,Elvovulus alsinoides,Stylosanthes fruticosa, Sporobolus pyramidalis, Sporobolus fimbriatus,Crassandra subucaulis,Agave sisalana,Antidesma venosum,Bridelia micranthus,Pavetta crassipes,Croton  dichogamus,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","May-40","May-40","May-40","May-40","rill","rill","rill","rill","0","none","20","20","15","50","11","4","5","4","2","5","0","4",,,,,,,,,"shrubland",,"1","0","2","0","1","0"
"Kenya","12/05/2023","08:23:00.000+03:00","2023","Kalamba","15","6","-1.85501","37.5676","1450.2","4","1683869105698.jpg","16","15","sloping","medium_gradient_hill","ridge_crest","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","no","yes","yes","4","2","3","4","4","4","4","4","03to08","yes","Mangifera indica, zea mays, Phaseolus vulgaris, Cajanus cajan, Vigna ungulata, Rhus natalensis, Emilia discifolia, Oxalis corniculata,Digitaria velutina, Acanthospermum hispidum, Terminalia brownii, Pavetta crasipes,Melinis repens, Tagetes minuta, Schkuheria pinata,Euphorbia crotonoides, Neonotania wightii, Monechma debile, Ageratum conyzoides,Lannea cornuta,Vetveria zizoides,Lantana camara, Aristida kenyensis, Richardia brasiliensis, Citrus sinensis, Citrus reticulata, Bidens pilosa, Euclea divinorum,Ormocarpum kirkii,Scurtia myrtina,Grewia similis,Triumfetta rhomboidea,Conyza bonarensis","yes","private","yes","yes","no","no","Plot cultivated for over 50 years, maize,beans,cowpeas, pigeon peas,mangoes and oranges.","May-40","May-40","May-40","May-40","rill","rill","none","rill","4","veg struc","50","17","36","50","3","1","0","4","1","2","2","0",,,,,,,,,"bushland",,"0","3","0","0","1","3"
"Kenya","12/05/2023","15:05:00.000+03:00","2023","Kalamba","15","7","-1.85548","37.5635","1340.9","5","1683893146384.jpg","16","16","sloping","medium_gradient_hill","ridge_crest","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","3","3","4","5","5","5","003to03","no","Combretum molle,Gnidia latifolia, Acacia hockii, Tephrosia villosa Justicia heterocarpa,Ruellia patula, Euphorbia candelabrum, Dodonaea viscosa, Fuerstia africana,Maytenus senegalensis, Hypoestes verticillaris, Stylosanthes fruticosa, Panicum maximum, jasminun flumulense,Rhus natalensis Tinnea aethiopicum, Stachys abyssinica, Pupalia lappacea, Sehima nervosum, Melinis repens, Rotheca myriocoides, Indigofera suffruticosa,Scurtia myrtina, Heteropogon contortus, Hibiscus micranthus Acacia nilotica Combretum zeyheri,Bothriochloa insculpta, Zornia setosa,Senna mimosoides, Emilia discifolia, Agave sisalana, Rhoicissus tridentata,Loudetiaphragmites Dalbergia melanoxylon, Cymbopogon caesius, Pentas  parvifolia, Aristida adoensis,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","May-40","May-40","May-40","May-40","gully","gully","none","none","0","none","27","50","50","50","6","5","2","4","8","6","4","7",,,,,,,,,"bushland",,"1","0","2","0","2","1"
"Kenya","12/05/2023","11:55:00.000+03:00","2023","Kalamba","15","8","-1.85084","37.5653","1364.7","4","1683881783415.jpg","18","17","sloping","medium_gradient_hill","midslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","3","3","4","4","4","5","003to03","no","Grevillea robusta, Dodonaea viscosa, Maytenus undulata,Osyris lanceolata, Combretum molle, Antidesma venosum, Loudetia phragmites,Andropogon chrystostachys,Aristida kenyensis, Waltheria indica, Ruellia patula, Heteropogon contortus, Pellaea viridis,Euclea divinorum, Pavetta craspes,Psydrax schimperi, Rappanea melanophloesRhus ruspaolii,Hypoestes verticillaris,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","May-40","May-40","May-40","May-40","gully","gully","gully","rill","0","none","50","50","50","50","6","2","4","2","0","6","0","0",,,,,,,,,"shrubland",,"0","0","2","0","2","1"
"Kenya","12/05/2023","14:22:00.000+03:00","2023","Kalamba","15","9","-1.85347","37.5642","1359.9","5","1683890578882.jpg","22","18","sloping","medium_gradient_hill","midslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","4","2","3","1","4","3","5","4","003to03","no","Faurea saligna,Rhus natalensis, Rotheca myriocoides, Pentad parvifolia, Mystroxylon aethiopicum, Croton dichogamus, Tapiphyllum schumannii, Combretum molle, Gnidia latifolia, Pavetta craspes, Alyscarpus rugosus, Becium angustifolia, Cyphostemma orondo,Loudetia phragmites,Helichrysum glumaceum, Panicum maximum, Combretum apiculatum,Psydrax schimperi, Sporobolus pyramidalis, Euphorbia tiruucalii,Panicum repens,Maytenus senegalensis, Polygala sphenoptera, Harpachne schimperi, Dodonaea viscosa, Agave sisalana, Senna hilderbrandtii, Jasminum flumulense,Euclea divinorum, Senna mimosoides, Stachys abyssinica, Ruellia patula, Zornia setosa,Tetrapogon tenellus, Hypoestes verticillaris, Senna singueana, Heteropogon contortus ,Fuerstia africana,Hyparrhenia filipendula,Crossandra subucaulis Bothriochloa insculpta,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","under5","May-40","over40","over40","gully","gully","rill","rill","0","none","50","50","41","44","4","2","5","0","7","1","6","0",,,,,,,,,"bushland",,"0","0","1","0","2","0"
"Kenya","13/05/2023","13:48:00.000+03:00","2023","Kalamba","16","1","-1.8348","37.5657","1280.1","5","1683975026948.jpg","7","7","sloping","mededium_gradient_mountain","midslope","no","no","no","pasture_rangeland","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","2","4","5","5","5","5","03to08","no","Ximenia caffra,Acacia hockii,Briddelia taitensis,Tinnea aethiopiaca, Rhus natalensis, Rhus ruspaolii,Pentas parvifolia, Becium angustifolia, Tapiphyllum schumannii,Combretum apiculatum Grewia bicolor, Indigofera suffruticoss Senna singueana, Carissa spinarum, Maytenus senegalensis, Euphorbia crotonoides Pellaea viridis Fuerstia africana,Heteropogon contortus Melinis repens, Panicum repens Lippia virbunoides,Exotheca abyssinica, Gnidia latifolia Bothriochloa insculpta, Ruellia patula, Antidesma vinosum, Indigofera swaziensis,Commiphora africana,Crabbea velutina, Cyphostemma orondo,Commelina africana, Acalypha fruticosa, Lonchocarpus eriocalyx, Combretum zeyheri,Combretum molle,Rotheca myriocoides,Vernonia karaguense,Fluggea pilosa,Hoslundia opposite,Polygala sphenoptera, Indigofera lupatana, Premna resinosa, Waltheria indica, Pavetta craspes,Tapiphyllum schumannii,Platospoma africana, Harrisonia abyssinica, Lantana camara, Tabanaemontana spp,","yes","private","no","yes","yes","no","Grazing land for over 50 years.","May-40","May-40","May-40","May-40","none","none","none","rill","0","none","15","50","50","20","3","5","0","0","5","6","0","8",,,,,,,,,"bushland",,"0","0","2","0","0","1"
